Time,Favorites,Retweets,Text,Clean Tweet,Compound,Negative,Positive,Neutral
2022-03-01,141,43,"""I have two cars and I have my crypto,"" says @KunaExchange founder @ChobanianMike, who is leading Ukraine's crypto effort.

He joined ""First Mover"" with insights on the growing role of cryptocurrency in the Russia-Ukraine crisis. :thread: 

https://t.co/YpYJrlmbtX https://t.co/fZAf9A3AN3","""I have two cars and I have my crypto,"" says  founder , who is leading Ukraine's crypto effort.  He joined ""First Mover"" w h insights on the growing role of cryptocurrency in the Russia-Ukraine crisis. :thread:    ",-0.5267,0.115,0.047,0.838
2022-03-01,70,19,"""Crypto has definitely been a risk-on asset this year, acting in correlation with stocks,"" CoinDesk market analyst @DantesOutlook says, discussing how $BTC is not acting like a safe-haven asset such as gold in the wake of the Russian invasion of Ukraine.

https://t.co/CouRo4ShT7","""Crypto has defin ely been a risk-on asset this year, acting in correlation w h stocks,"" CoinDesk market analyst  says, discussing how $BTC is not acting like a safe-haven asset such as gold in the wake of the Russian invasion of Ukraine.  ",0.4386,0.05,0.119,0.831
2022-03-01,47,18,"LIVE on ""The Hash"":

• @Visa and @Mastercard block Russian banks in response to sanctions
• @ElectricCapital sets up two new crypto VC funds
• @FCBarcelona plans its own metaverse and token

Watch on https://t.co/yHMYaDyzNy, presented by @turbotax: https://t.co/dbKXkg1WNc","LIVE on ""  Hash"":  •  and  block Russian banks in response to sanctions •  sets up two new crypto VC funds •  plans  s own metaverse and token  Watch on  presented by : ",-0.4404,0.1,0.0,0.9
2022-03-01,77,27,"In November 2020, two Venezuelan software developers were detained by local authorities under suspicion of stealing around $1 million worth of bitcoin from a local cryptocurrency exchange.

Here's how blockchain forensics helped them prove their innocence:
https://t.co/y8q41C1R9C","In November , two Venezuelan software developers were detained by local author ies under suspicion of stealing around $ million worth of b coin from a local cryptocurrency exchange.  Here's how blockchain forensics helped them prove their innocence: ",-0.6705,0.212,0.106,0.682
2022-03-01,74,22,"The stampede from traditional finance to crypto continues as a former Citi executive decamps for Provenance Blockchain.
@JamieCrawleyCD reports.
https://t.co/e3uSslcHKg",  stampede from trad ional finance to crypto continues as a former C i executive decamps for Provenance Blockchain.  reports. ,-0.4215,0.157,0.0,0.843
2022-03-01,95,27,"JUST IN: After a massive $1 billion raise, crypto VC @ElectricCapital is building two new funds with long-term and community-focused investments in mind.

@Blockanalia reports

https://t.co/s07FuSGc1e","JUST IN: After a massive $ billion raise, crypto VC  is building two new funds w h long-term and commun y-focused investments in mind.   reports  ",0.0,0.0,0.0,1.0
2022-03-01,42,14,"NEW: @knoxcustody is linking up with @TetraTrust in a partial acquisition meant to bolster qualified crypto custody in Canada.

@IanAllison123 reports

https://t.co/bFnrONGsLz",NEW:  is linking up w h  in a partial acquis ion meant to bolster qualified crypto custody in Canada.   reports  ,0.0,0.0,0.0,1.0
2022-03-01,57,21,"LIVE: $20 million in crypto has been donated to Ukraine to purchase of critical supplies. But what about distribution?

@KunaExchange founder @ChobanianMike, @tanvi_ratna of @Policy4_0 and @AfianArtem join ""First Mover"" on https://t.co/yHMYaDyzNy: https://t.co/zb4rQrYpuS","LIVE: $ million in crypto has been donated to Ukraine to purchase of cr ical supplies. But what about distribution?   founder , _ratna of  and  join ""First Mover"" on  ",0.4215,0.0,0.097,0.903
2022-03-01,195,51,"Ukraine has not revealed exactly where the millions of dollars of donated crypto are being spent due to the ""level of secrecy involved"" but insisted it is transparent thanks to blockchain technology.

by @Amitoj https://t.co/aK4p2fQBtQ","Ukraine has not revealed exactly where the millions of dollars of donated crypto are being spent due to the ""level of secrecy involved"" but insisted   is transparent thanks to blockchain technology.  by  ",0.5927,0.0,0.11,0.89
2022-03-01,182,48,".@FCBarcelona wants to launch its own cryptocurrency, its president has said.

By @JamieCrawleyCD https://t.co/7JhkALoeCR",". wants to launch  s own cryptocurrency,  s president has said.  By  ",0.0,0.0,0.0,1.0
2022-03-01,102,29,"Major cryptos retained their Monday gains while the security crisis in Ukraine resulting from Russia's invasion continues to deteriorate.

@egreechee reports.

https://t.co/K2u28znbMS",Major cryptos retained their Monday gains while the secur y crisis in Ukraine resulting from Russia's invasion continues to deteriorate.   reports.  ,-0.3818,0.167,0.142,0.691
2022-03-01,76,20,"Ukraine's open call for information on russian wallet addresses for crypto ""blacklist"" has been enthusiastically met by the crypto community, says the private lawyer in charge of the efforts.

By @amitoj 

https://t.co/hdOGersJ4k","Ukraine's open call for information on russian wallet addresses for crypto ""blacklist"" has been enthusiastically met by the crypto commun y, says the private lawyer in charge of the efforts.  By    ",0.5574,0.0,0.107,0.893
2022-03-01,82,24,"But as the asset class, which at one point topped $3 trillion in market cap, matures, the industry faces a reckoning with terminology that is ill-fitting for services that have evolved beyond those for traditional finance.

@DuncanTrenholme writes

https://t.co/6KAsFKR2Al","But as the asset class, which at one point topped $ trillion in market cap, matures, the industry faces a reckoning w h terminology that is ill-f ting for services that have evolved beyond those for trad ional finance.   wr es  ",0.5023,0.0,0.083,0.917
2022-03-01,166,43,"Terra’s LUNA token jumped 25% in the past 24 hours to lead gains among major cryptocurrencies in a broader market recovery.

By @shauryamalwa 

https://t.co/GoNQLaBBY8",Terra’s LUNA token jumped % in the past  hours to lead gains among major cryptocurrencies in a broader market recovery.  By    ,0.34,0.0,0.118,0.882
2022-03-01,135,50,"African crypto exchange @VALRdotcom has raised $50 million in a round led by @PanteraCapital that values the firm at $240 million.

By @NelWang

https://t.co/dSkq3bAS9O",African crypto exchange  has raised $ million in a round led by  that values the firm at $ million.  By   ,0.4019,0.0,0.144,0.856
2022-03-01,120,39,"The crypto market continues its upward trajectory, even as Russia-Ukraine peace talks hint no end to war.

@thesamreynolds reports.

https://t.co/WXU98vnuDO","  crypto market continues  s upward trajectory, even as Russia-Ukraine peace talks hint no end to war.   reports.  ",-0.3818,0.27,0.155,0.575
2022-02-28,2422,283,#Bitcoin mining company Braiins donated 10 BTC worth over $416k in support of the people of Ukraine. 🇺🇦,  mining company Braiins donated  BTC worth over $ in support of the people of Ukraine. ,0.5574,0.0,0.277,0.723
2022-02-28,3523,455,#bitcoin recently flipped the Russian ruble in market cap,  recently flipped the Russian ruble in market cap,0.0,0.0,0.0,1.0
2022-02-28,194,41,"State Street Corporation, the largest custodial service provider in the world, plans to launch custodial services for #bitcoin and other cryptocurrencies.

@Fall_Of_Fiat covers the news:

https://t.co/S3TQTr0kz1","State Street Corporation, the largest custodial service provider in the world, plans to launch custodial services for   and other cryptocurrencies.  _Of_Fiat covers the news:  ",0.0,0.0,0.0,1.0
2022-02-28,85,25,"@intel @tomshardware The Deep Dive covers ⌛️derivatives markets, 📈 price action, ⛓️ on-chain data, 🗺️ the macro economic landscape, and more!

Download our FREE REPORT and get 30+ pages of market insights on #Bitcoin ⤵️
https://t.co/Zaanc3o1Z9 https://t.co/coIYG2F7u2","    Deep Dive covers ⌛derivatives markets,  price action,  on-chain data,  the macro economic landscape, and more!  Download our FREE REPO and get + pages of market insights on     ",0.6797,0.0,0.155,0.845
2022-02-28,2806,468,NEW: $3.9 trillion State Street to roll out #bitcoin and crypto custodial services once regulators approve 💥,NEW: $. trillion State Street to roll out   and crypto custodial services once regulators approve ,0.0,0.0,0.0,1.0
2022-02-28,113,36,"....The best thing for continued dollar hegemony is crypto. There isn’t a viable alternative, which makes it an effective weapon for sanctions...Could sanctions accelerate the focus on crypto's potential?

@theSamReynolds and @JPRubin23 report

https://t.co/GOvHBIk5KM","....  best thing for continued dollar hegemony is crypto.  re isn’t a viable alternative, which makes   an effective weapon for sanctions...Could sanctions accelerate the focus on crypto's potential?   and  report  ",0.7269,0.062,0.206,0.732
2022-02-28,63,20,"""I don't want to be an old weird guy saying punk rock, but I'm going to be an old weird guy saying punk rock,"" says comedian @peteholmes, about his take on crypto. 

Catch #NFTAllStars tomorrow at 4 p.m. ET on https://t.co/5ociGDqcaG or @THETAtv, sponsored by @turbotax. https://t.co/5LtCQdrhmk","""I don't want to be an old weird guy saying punk rock, but I'm going to be an old weird guy saying punk rock,"" says comedian , about his take on crypto.   Catch   tomorrow at  p.m. ET on  or , sponsored by . ",0.2237,0.103,0.077,0.82
2022-02-28,84,40,"Ukraine's Ministry of Digital Transformation is sending official letters to eight cryptocurrency exchanges, requesting them to stop servicing Russian users because of concerns that digital currencies are being used to evade sanctions. 
https://t.co/04OdlSHzUD","Ukraine's Ministry of Dig al Transformation is sending official letters to eight cryptocurrency exchanges, requesting them to stop servicing Russian users because of concerns that dig al currencies are being used to evade sanctions.  ",-0.296,0.062,0.0,0.937
2022-02-28,18,11,"The sanctions placed on Russia following the Ukraine invasion present a “dramatic testing moment” for governments and the cryptocurrency industry to prevent misuse of the technology, @Solidus_Labs' @LiatShetret says. 
https://t.co/Atsqc1Jtup
https://t.co/U1ksFKKQtq","  sanctions placed on Russia following the Ukraine invasion present a “dramatic testing moment” for governments and the cryptocurrency industry to prevent misuse of the technology, _Labs'  says.   ",0.0258,0.0,0.042,0.958
2022-02-28,14,6,"Humanitarian organizations have received millions of dollars in charitable contributions from overseas — a massive outpouring of international support for Ukraine’s resistance.

And a decent amount of the donations has come in crypto, @lil_smush writes.
https://t.co/ndIgW8ri1h","Human arian organizations have received millions of dollars in char able contributions from overseas — a massive outpouring of international support for Ukraine’s resistance.  And a decent amount of the donations has come in crypto, _smush wr es. ",0.4019,0.0,0.074,0.926
2022-02-28,9,3,"In fact, crypto funds saw net inflows last week, but there were stark regional differences during a volatile period in digital-asset markets as Russia invaded Ukraine, a report Monday from the digital-asset manager @CoinSharesCo showed.
https://t.co/UyXX6XPacY https://t.co/SuruZYcShH","In fact, crypto funds saw net inflows last week, but there were stark regional differences during a volatile period in dig al-asset markets as Russia invaded Ukraine, a report Monday from the dig al-asset manager  showed.  ",0.0,0.0,0.0,1.0
2022-02-28,6,2,"Meanwhile, the Central Bank of Russia announced on Monday that nonresident holders of Russian equities won't be able to liquidate their holdings.

The move effectively banned foreign trading hours before the market was set to open.
https://t.co/msfUznjy5m","Meanwhile, the Central Bank of Russia announced on Monday that nonresident holders of Russian equ ies won't be able to liquidate their holdings.    move effectively banned foreign trading hours before the market was set to open. ",-0.0258,0.075,0.073,0.852
